id;MEGNEVEZES;MERTEKEGYSEG;sorszam;MEGNEVEZES2;TARTOMANYLEIRAS;kapcsolat
2419;Inbody_2419;NULL;NULL;NULL;NULL;
2420;Inbody_2420;NULL;NULL;NULL;NULL;
2421;Inbody_2421;NULL;NULL;NULL;NULL;
2422;Inbody_2422;NULL;NULL;NULL;NULL;
2423;Inbody_2423;NULL;NULL;NULL;NULL;
2424;Inbody_2424;NULL;NULL;NULL;NULL;
2425;Inbody_2425;NULL;NULL;NULL;NULL;
2426;Inbody_2426;NULL;NULL;NULL;NULL;
2427;Inbody_2427;NULL;NULL;NULL;NULL;
2428;Inbody_2428;NULL;NULL;NULL;NULL;
2429;Inbody_2429;NULL;NULL;NULL;NULL;
2430;Inbody_2430;NULL;NULL;NULL;NULL;
2431;Inbody_2431;NULL;NULL;NULL;NULL;
2432;Inbody_2432;NULL;NULL;NULL;NULL;
2433;Inbody_2433;NULL;NULL;NULL;NULL;
2434;Inbody_2434;NULL;NULL;NULL;NULL;
2435;Inbody_2435;NULL;NULL;NULL;NULL;
2436;Inbody_2436;NULL;NULL;NULL;NULL;
2437;Inbody_2437;NULL;NULL;NULL;NULL;
2438;Inbody_2438;NULL;NULL;NULL;NULL;
2439;Inbody_2439;NULL;NULL;NULL;NULL;
2440;Inbody_2440;NULL;NULL;NULL;NULL;
2441;Inbody_2441;NULL;NULL;NULL;NULL;
2442;Inbody_2442;NULL;NULL;NULL;NULL;
2443;Inbody_2443;NULL;NULL;NULL;NULL;
2444;Inbody_2444;NULL;NULL;NULL;NULL;
2445;Inbody_2445;NULL;NULL;NULL;NULL;
2446;Inbody_2446;NULL;NULL;NULL;NULL;
2447;Inbody_2447;NULL;NULL;NULL;NULL;
2448;Inbody_2448;NULL;NULL;NULL;NULL;
2449;Inbody_2449;NULL;NULL;NULL;NULL;
2450;Inbody_2450;NULL;NULL;NULL;NULL;
2451;Inbody_2451;NULL;NULL;NULL;NULL;
2452;Inbody_2452;NULL;NULL;NULL;NULL;
2453;Inbody_2453;NULL;NULL;NULL;NULL;
2454;Inbody_2454;NULL;NULL;NULL;NULL;
2455;Inbody_2455;NULL;NULL;NULL;NULL;
2456;Inbody_2456;NULL;NULL;NULL;NULL;
2457;Inbody_2457;NULL;NULL;NULL;NULL;
2458;Inbody_2458;NULL;NULL;NULL;NULL;
2459;Inbody_2459;NULL;NULL;NULL;NULL;
2460;Inbody_2460;NULL;NULL;NULL;NULL;
2461;Inbody_2461;NULL;NULL;NULL;NULL;
2462;Inbody_2462;NULL;NULL;NULL;NULL;
2463;Inbody_2463;NULL;NULL;NULL;NULL;
2464;Inbody_2464;NULL;NULL;NULL;NULL;
2465;Inbody_2465;NULL;NULL;NULL;NULL;
2466;Inbody_2466;NULL;NULL;NULL;NULL;
2467;Inbody_2467;NULL;NULL;NULL;NULL;
2468;Inbody_2468;NULL;NULL;NULL;NULL;
2469;Inbody_2469;NULL;NULL;NULL;NULL;
2470;Inbody_2470;NULL;NULL;NULL;NULL;
2471;Inbody_2471;NULL;NULL;NULL;NULL;
2472;Inbody_2472;NULL;NULL;NULL;NULL;
2473;Inbody_2473;NULL;NULL;NULL;NULL;
2474;Inbody_2474;NULL;NULL;NULL;NULL;
2475;Inbody_2475;NULL;NULL;NULL;NULL;
2476;Inbody_2476;NULL;NULL;NULL;NULL;
2477;Inbody_2477;NULL;NULL;NULL;NULL;
2478;Inbody_2478;NULL;NULL;NULL;NULL;
2479;Inbody_2479;NULL;NULL;NULL;NULL;
2480;Inbody_2480;NULL;NULL;NULL;NULL;
2481;Inbody_2481;NULL;NULL;NULL;NULL;
2482;Inbody_2482;NULL;NULL;NULL;NULL;
2483;Inbody_2483;NULL;NULL;NULL;NULL;
2484;Inbody_2484;NULL;NULL;NULL;NULL;
2485;Inbody_2485;NULL;NULL;NULL;NULL;
2486;Inbody_2486;NULL;NULL;NULL;NULL;
2487;Inbody_2487;NULL;NULL;NULL;NULL;
2488;Inbody_2488;NULL;NULL;NULL;NULL;
2489;Inbody_2489;NULL;NULL;NULL;NULL;
2490;Inbody_2490;NULL;NULL;NULL;NULL;
2491;Inbody_2491;NULL;NULL;NULL;NULL;
2492;Inbody_2492;NULL;NULL;NULL;NULL;
2493;Inbody_2493;NULL;NULL;NULL;NULL;
2494;Inbody_2494;NULL;NULL;NULL;NULL;
2495;Inbody_2495;NULL;NULL;NULL;NULL;
2496;Inbody_2496;NULL;NULL;NULL;NULL;
2497;Inbody_2497;NULL;NULL;NULL;NULL;
2498;Inbody_2498;NULL;NULL;NULL;NULL;
2499;Inbody_2499;NULL;NULL;NULL;NULL;
2500;Inbody_2500;NULL;NULL;NULL;NULL;
2501;Inbody_2501;NULL;NULL;NULL;NULL;
2502;Inbody_2502;NULL;NULL;NULL;NULL;
2503;Inbody_2503;NULL;NULL;NULL;NULL;
2504;Inbody_2504;NULL;NULL;NULL;NULL;
2505;Inbody_2505;NULL;NULL;NULL;NULL;
2506;Inbody_2506;NULL;NULL;NULL;NULL;
2507;Inbody_2507;NULL;NULL;NULL;NULL;
2508;Inbody_2508;NULL;NULL;NULL;NULL;
2509;Inbody_2509;NULL;NULL;NULL;NULL;
2510;Inbody_2510;NULL;NULL;NULL;NULL;
2511;Inbody_2511;NULL;NULL;NULL;NULL;
2512;Inbody_2512;NULL;NULL;NULL;NULL;
2513;Inbody_2513;NULL;NULL;NULL;NULL;
2514;Inbody_2514;NULL;NULL;NULL;NULL;
2515;Inbody_2515;NULL;NULL;NULL;NULL;
2516;Inbody_2516;NULL;NULL;NULL;NULL;
2517;Inbody_2517;NULL;NULL;NULL;NULL;
2518;Inbody_2518;NULL;NULL;NULL;NULL;
2519;Inbody_2519;NULL;NULL;NULL;NULL;
2520;Inbody_2520;NULL;NULL;NULL;NULL;
2521;Inbody_2521;NULL;NULL;NULL;NULL;
2522;Inbody_2522;NULL;NULL;NULL;NULL;
2523;Inbody_2523;NULL;NULL;NULL;NULL;
2524;Inbody_2524;NULL;NULL;NULL;NULL;
2525;Inbody_2525;NULL;NULL;NULL;NULL;
2526;Inbody_2526;NULL;NULL;NULL;NULL;
2527;Inbody_2527;NULL;NULL;NULL;NULL;
2528;Inbody_2528;NULL;NULL;NULL;NULL;
2529;Inbody_2529;NULL;NULL;NULL;NULL;
2530;Inbody_2530;NULL;NULL;NULL;NULL;
2531;Inbody_2531;NULL;NULL;NULL;NULL;
2532;Inbody_2532;NULL;NULL;NULL;NULL;
2533;Inbody_2533;NULL;NULL;NULL;NULL;
2534;Inbody_2534;NULL;NULL;NULL;NULL;
2535;Inbody_2535;NULL;NULL;NULL;NULL;
2536;Inbody_2536;NULL;NULL;NULL;NULL;
2537;Inbody_2537;NULL;NULL;NULL;NULL;
2538;Inbody_2538;NULL;NULL;NULL;NULL;
2539;Inbody_2539;NULL;NULL;NULL;NULL;
2540;Inbody_2540;NULL;NULL;NULL;NULL;
2541;Inbody_2541;NULL;NULL;NULL;NULL;
2542;Inbody_2542;NULL;NULL;NULL;NULL;
2543;Inbody_2543;NULL;NULL;NULL;NULL;
2544;Inbody_2544;NULL;NULL;NULL;NULL;
2545;Inbody_2545;NULL;NULL;NULL;NULL;
2546;Inbody_2546;NULL;NULL;NULL;NULL;
2547;Inbody_2547;NULL;NULL;NULL;NULL;
2548;Inbody_2548;NULL;NULL;NULL;NULL;
2549;Inbody_2549;NULL;NULL;NULL;NULL;
2550;Inbody_2550;NULL;NULL;NULL;NULL;
2551;Inbody_2551;NULL;NULL;NULL;NULL;
2552;Inbody_2552;NULL;NULL;NULL;NULL;
2553;Inbody_2553;NULL;NULL;NULL;NULL;
2554;Inbody_2554;NULL;NULL;NULL;NULL;
2555;Inbody_2555;NULL;NULL;NULL;NULL;
2556;Inbody_2556;NULL;NULL;NULL;NULL;
2557;Inbody_2557;NULL;NULL;NULL;NULL;
2558;Inbody_2558;NULL;NULL;NULL;NULL;
2559;Inbody_2559;NULL;NULL;NULL;NULL;
2560;Inbody_2560;NULL;NULL;NULL;NULL;
2561;Inbody_2561;NULL;NULL;NULL;NULL;
2562;Inbody_2562;NULL;NULL;NULL;NULL;
2563;Inbody_2563;NULL;NULL;NULL;NULL;
2564;Inbody_2564;NULL;NULL;NULL;NULL;
2565;Inbody_2565;NULL;NULL;NULL;NULL;
2566;Inbody_2566;NULL;NULL;NULL;NULL;
2567;Inbody_2567;NULL;NULL;NULL;NULL;
2568;Inbody_2568;NULL;NULL;NULL;NULL;
2569;Inbody_2569;NULL;NULL;NULL;NULL;
2570;Inbody_2570;NULL;NULL;NULL;NULL;
2571;Inbody_2571;NULL;NULL;NULL;NULL;
2572;Inbody_2572;NULL;NULL;NULL;NULL;
2573;Inbody_2573;NULL;NULL;NULL;NULL;
2574;Inbody_2574;NULL;NULL;NULL;NULL;
2575;Inbody_2575;NULL;NULL;NULL;NULL;
2576;Inbody_2576;NULL;NULL;NULL;NULL;
2577;Inbody_2577;NULL;NULL;NULL;NULL;
2578;Inbody_2578;NULL;NULL;NULL;NULL;
2579;Inbody_2579;NULL;NULL;NULL;NULL;
2580;Inbody_2580;NULL;NULL;NULL;NULL;
2581;Inbody_2581;NULL;NULL;NULL;NULL;
2582;Inbody_2582;NULL;NULL;NULL;NULL;
2583;Inbody_2583;NULL;NULL;NULL;NULL;
2584;Inbody_2584;NULL;NULL;NULL;NULL;
2585;Inbody_2585;NULL;NULL;NULL;NULL;
2586;Inbody_2586;NULL;NULL;NULL;NULL;
2587;Inbody_2587;NULL;NULL;NULL;NULL;
2588;Inbody_2588;NULL;NULL;NULL;NULL;
2589;Inbody_2589;NULL;NULL;NULL;NULL;
2590;Inbody_2590;NULL;NULL;NULL;NULL;
2591;Inbody_2591;NULL;NULL;NULL;NULL;
2592;Inbody_2592;NULL;NULL;NULL;NULL;
2593;Inbody_2593;NULL;NULL;NULL;NULL;
2594;Inbody_2594;NULL;NULL;NULL;NULL;
2595;Inbody_2595;NULL;NULL;NULL;NULL;
2596;Inbody_2596;NULL;NULL;NULL;NULL;
2597;Inbody_2597;NULL;NULL;NULL;NULL;
2598;Inbody_2598;NULL;NULL;NULL;NULL;
2599;Inbody_2599;NULL;NULL;NULL;NULL;
2600;Inbody_2600;NULL;NULL;NULL;NULL;
2601;Inbody_2601;NULL;NULL;NULL;NULL;
2602;Inbody_2602;NULL;NULL;NULL;NULL;
2603;Inbody_2603;NULL;NULL;NULL;NULL;
2604;Inbody_2604;NULL;NULL;NULL;NULL;
2605;Inbody_2605;NULL;NULL;NULL;NULL;
2606;Inbody_2606;NULL;NULL;NULL;NULL;
2607;Inbody_2607;NULL;NULL;NULL;NULL;
2608;Inbody_2608;NULL;NULL;NULL;NULL;
2609;Inbody_2609;NULL;NULL;NULL;NULL;
2610;Inbody_2610;NULL;NULL;NULL;NULL;
2611;Inbody_2611;NULL;NULL;NULL;NULL;
2612;Inbody_2612;NULL;NULL;NULL;NULL;
2613;Inbody_2613;NULL;NULL;NULL;NULL;
2614;Inbody_2614;NULL;NULL;NULL;NULL;
2615;Inbody_2615;NULL;NULL;NULL;NULL;
2616;Inbody_2616;NULL;NULL;NULL;NULL;
2617;Inbody_2617;NULL;NULL;NULL;NULL;
2618;Inbody_2618;NULL;NULL;NULL;NULL;
2619;Inbody_2619;NULL;NULL;NULL;NULL;
2620;Inbody_2620;NULL;NULL;NULL;NULL;
2621;Inbody_2621;NULL;NULL;NULL;NULL;
2622;Inbody_2622;NULL;NULL;NULL;NULL;
2623;Inbody_2623;NULL;NULL;NULL;NULL;
2624;Inbody_2624;NULL;NULL;NULL;NULL;
2625;Inbody_2625;NULL;NULL;NULL;NULL;
2626;Inbody_2626;NULL;NULL;NULL;NULL;
2627;Inbody_2627;NULL;NULL;NULL;NULL;
2628;Inbody_2628;NULL;NULL;NULL;NULL;
2629;Inbody_2629;NULL;NULL;NULL;NULL;
2630;Inbody_2630;NULL;NULL;NULL;NULL;
2631;Inbody_2631;NULL;NULL;NULL;NULL;
2632;Inbody_2632;NULL;NULL;NULL;NULL;
2633;Inbody_2633;NULL;NULL;NULL;NULL;
2634;Inbody_2634;NULL;NULL;NULL;NULL;
2635;Inbody_2635;NULL;NULL;NULL;NULL;
2636;Inbody_2636;NULL;NULL;NULL;NULL;
2637;Inbody_2637;NULL;NULL;NULL;NULL;
2638;Inbody_2638;NULL;NULL;NULL;NULL;
2639;Inbody_2639;NULL;NULL;NULL;NULL;
2640;Inbody_2640;NULL;NULL;NULL;NULL;
2641;Inbody_2641;NULL;NULL;NULL;NULL;
2642;Inbody_2642;NULL;NULL;NULL;NULL;
2643;Inbody_2643;NULL;NULL;NULL;NULL;
2644;Inbody_2644;NULL;NULL;NULL;NULL;
2645;Inbody_2645;NULL;NULL;NULL;NULL;
2646;Inbody_2646;NULL;NULL;NULL;NULL;
2647;Inbody_2647;NULL;NULL;NULL;NULL;
2648;Inbody_2648;NULL;NULL;NULL;NULL;
2649;Inbody_2649;NULL;NULL;NULL;NULL;
2650;Inbody_2650;NULL;NULL;NULL;NULL;
2651;Inbody_2651;NULL;NULL;NULL;NULL;
2652;Inbody_2652;NULL;NULL;NULL;NULL;
2653;Inbody_2653;NULL;NULL;NULL;NULL;
2654;Inbody_2654;NULL;NULL;NULL;NULL;
2655;Inbody_2655;NULL;NULL;NULL;NULL;
2656;Inbody_2656;NULL;NULL;NULL;NULL;
2657;Inbody_2657;NULL;NULL;NULL;NULL;
2658;Inbody_2658;NULL;NULL;NULL;NULL;
2659;Inbody_2659;NULL;NULL;NULL;NULL;
2660;Inbody_2660;NULL;NULL;NULL;NULL;
2661;Inbody_2661;NULL;NULL;NULL;NULL;
2662;Inbody_2662;NULL;NULL;NULL;NULL;
2663;Inbody_2663;NULL;NULL;NULL;NULL;
2664;Inbody_2664;NULL;NULL;NULL;NULL;
2665;Inbody_2665;NULL;NULL;NULL;NULL;
2666;Inbody_2666;NULL;NULL;NULL;NULL;
2667;Inbody_2667;NULL;NULL;NULL;NULL;
2668;Inbody_2668;NULL;NULL;NULL;NULL;
2669;Inbody_2669;NULL;NULL;NULL;NULL;
2670;Inbody_2670;NULL;NULL;NULL;NULL;
2671;Inbody_2671;NULL;NULL;NULL;NULL;
2672;Inbody_2672;NULL;NULL;NULL;NULL;
2673;Inbody_2673;NULL;NULL;NULL;NULL;
2674;Inbody_2674;NULL;NULL;NULL;NULL;
2675;Inbody_2675;NULL;NULL;NULL;NULL;
2676;Inbody_2676;NULL;NULL;NULL;NULL;
2677;Inbody_2677;NULL;NULL;NULL;NULL;
2678;Inbody_2678;NULL;NULL;NULL;NULL;
2679;Inbody_2679;NULL;NULL;NULL;NULL;
2680;Inbody_2680;NULL;NULL;NULL;NULL;
2681;Inbody_2681;NULL;NULL;NULL;NULL;
2682;Inbody_2682;NULL;NULL;NULL;NULL;
2683;Inbody_2683;NULL;NULL;NULL;NULL;
2684;Inbody_2684;NULL;NULL;NULL;NULL;
2685;Inbody_2685;NULL;NULL;NULL;NULL;
2686;Inbody_2686;NULL;NULL;NULL;NULL;
2687;Inbody_2687;NULL;NULL;NULL;NULL;
2688;Inbody_2688;NULL;NULL;NULL;NULL;
2689;Inbody_2689;NULL;NULL;NULL;NULL;
2690;Inbody_2690;NULL;NULL;NULL;NULL;
2691;Inbody_2691;NULL;NULL;NULL;NULL;
2692;Inbody_2692;NULL;NULL;NULL;NULL;
2693;Inbody_2693;NULL;NULL;NULL;NULL;
2694;Inbody_2694;NULL;NULL;NULL;NULL;
2695;Inbody_2695;NULL;NULL;NULL;NULL;
2696;Inbody_2696;NULL;NULL;NULL;NULL;
2697;Inbody_2697;NULL;NULL;NULL;NULL;
2698;Inbody_2698;NULL;NULL;NULL;NULL;
2699;Inbody_2699;NULL;NULL;NULL;NULL;
2700;Inbody_2700;NULL;NULL;NULL;NULL;
2701;Inbody_2701;NULL;NULL;NULL;NULL;
2702;Inbody_2702;NULL;NULL;NULL;NULL;
2703;Inbody_2703;NULL;NULL;NULL;NULL;
2704;Inbody_2704;NULL;NULL;NULL;NULL;
2705;Inbody_2705;NULL;NULL;NULL;NULL;
2706;Inbody_2706;NULL;NULL;NULL;NULL;
2707;Inbody_2707;NULL;NULL;NULL;NULL;
2708;Inbody_2708;NULL;NULL;NULL;NULL;
2709;Inbody_2709;NULL;NULL;NULL;NULL;
2710;Inbody_2710;NULL;NULL;NULL;NULL;
2711;Inbody_2711;NULL;NULL;NULL;NULL;
2712;Inbody_2712;NULL;NULL;NULL;NULL;
2713;Inbody_2713;NULL;NULL;NULL;NULL;
2714;Inbody_2714;NULL;NULL;NULL;NULL;
2715;Inbody_2715;NULL;NULL;NULL;NULL;
2716;Inbody_2716;NULL;NULL;NULL;NULL;
2717;Inbody_2717;NULL;NULL;NULL;NULL;
2718;Inbody_2718;NULL;NULL;NULL;NULL;
2719;Inbody_2719;NULL;NULL;NULL;NULL;
2720;Inbody_2720;NULL;NULL;NULL;NULL;
2721;Inbody_2721;NULL;NULL;NULL;NULL;
2722;Inbody_2722;NULL;NULL;NULL;NULL;
2723;Inbody_2723;NULL;NULL;NULL;NULL;
2724;Inbody_2724;NULL;NULL;NULL;NULL;
2725;Inbody_2725;NULL;NULL;NULL;NULL;
2726;Inbody_2726;NULL;NULL;NULL;NULL;
2727;Inbody_2727;NULL;NULL;NULL;NULL;
2728;Inbody_2728;NULL;NULL;NULL;NULL;
2729;Inbody_2729;NULL;NULL;NULL;NULL;
2730;Inbody_2730;NULL;NULL;NULL;NULL;
2731;Inbody_2731;NULL;NULL;NULL;NULL;
2732;Inbody_2732;NULL;NULL;NULL;NULL;
2733;Inbody_2733;NULL;NULL;NULL;NULL;
2734;Inbody_2734;NULL;NULL;NULL;NULL;
2735;Inbody_2735;NULL;NULL;NULL;NULL;
2736;Inbody_2736;NULL;NULL;NULL;NULL;
2737;Inbody_2737;NULL;NULL;NULL;NULL;
2738;Inbody_2738;NULL;NULL;NULL;NULL;
2739;Inbody_2739;NULL;NULL;NULL;NULL;
2740;Inbody_2740;NULL;NULL;NULL;NULL;
2741;Inbody_2741;NULL;NULL;NULL;NULL;
2742;Inbody_2742;NULL;NULL;NULL;NULL;
2743;Inbody_2743;NULL;NULL;NULL;NULL;
2744;Inbody_2744;NULL;NULL;NULL;NULL;
2745;Inbody_2745;NULL;NULL;NULL;NULL;
2746;Inbody_2746;NULL;NULL;NULL;NULL;
2747;Inbody_2747;NULL;NULL;NULL;NULL;
2748;Inbody_2748;NULL;NULL;NULL;NULL;
2749;Inbody_2749;NULL;NULL;NULL;NULL;
2750;Inbody_2750;NULL;NULL;NULL;NULL;
2751;Inbody_2751;NULL;NULL;NULL;NULL;
2752;Inbody_2752;NULL;NULL;NULL;NULL;
2753;Inbody_2753;NULL;NULL;NULL;NULL;
2754;Inbody_2754;NULL;NULL;NULL;NULL;
2755;Inbody_2755;NULL;NULL;NULL;NULL;
2756;Inbody_2756;NULL;NULL;NULL;NULL;
2757;Inbody_2757;NULL;NULL;NULL;NULL;
2758;Inbody_2758;NULL;NULL;NULL;NULL;
2759;Inbody_2759;NULL;NULL;NULL;NULL;
2760;Inbody_2760;NULL;NULL;NULL;NULL;
2761;Inbody_2761;NULL;NULL;NULL;NULL;
2762;Inbody_2762;NULL;NULL;NULL;NULL;
2763;Inbody_2763;NULL;NULL;NULL;NULL;
2764;Inbody_2764;NULL;NULL;NULL;NULL;
2765;Inbody_2765;NULL;NULL;NULL;NULL;
2766;Inbody_2766;NULL;NULL;NULL;NULL;
2767;Inbody_2767;NULL;NULL;NULL;NULL;
2768;Inbody_2768;NULL;NULL;NULL;NULL;
2769;Inbody_2769;NULL;NULL;NULL;NULL;
2770;Inbody_2770;NULL;NULL;NULL;NULL;
2771;Inbody_2771;NULL;NULL;NULL;NULL;
2772;Inbody_2772;NULL;NULL;NULL;NULL;
2773;Inbody_2773;NULL;NULL;NULL;NULL;
2774;Inbody_2774;NULL;NULL;NULL;NULL;
2775;Inbody_2775;NULL;NULL;NULL;NULL;
2776;Inbody_2776;NULL;NULL;NULL;NULL;
2777;Inbody_2777;NULL;NULL;NULL;NULL;
2778;Inbody_2778;NULL;NULL;NULL;NULL;
2779;Inbody_2779;NULL;NULL;NULL;NULL;
2780;Inbody_2780;NULL;NULL;NULL;NULL;
2781;Inbody_2781;NULL;NULL;NULL;NULL;
2782;Inbody_2782;NULL;NULL;NULL;NULL;
2783;Inbody_2783;NULL;NULL;NULL;NULL;
2784;Inbody_2784;NULL;NULL;NULL;NULL;
2785;Inbody_2785;NULL;NULL;NULL;NULL;
2786;Inbody_2786;NULL;NULL;NULL;NULL;
2787;Inbody_2787;NULL;NULL;NULL;NULL;
2788;Inbody_2788;NULL;NULL;NULL;NULL;
2789;Inbody_2789;NULL;NULL;NULL;NULL;
2790;Inbody_2790;NULL;NULL;NULL;NULL;
2791;Inbody_2791;NULL;NULL;NULL;NULL;
2792;Inbody_2792;NULL;NULL;NULL;NULL;
2793;Inbody_2793;NULL;NULL;NULL;NULL;
2794;Inbody_2794;NULL;NULL;NULL;NULL;
2795;Inbody_2795;NULL;NULL;NULL;NULL;
2796;Inbody_2796;NULL;NULL;NULL;NULL;
2797;Inbody_2797;NULL;NULL;NULL;NULL;
2798;Inbody_2798;NULL;NULL;NULL;NULL;
2799;Inbody_2799;NULL;NULL;NULL;NULL;
2800;Inbody_2800;NULL;NULL;NULL;NULL;
2801;Inbody_2801;NULL;NULL;NULL;NULL;
2802;Inbody_2802;NULL;NULL;NULL;NULL;
2803;Inbody_2803;NULL;NULL;NULL;NULL;
2804;Inbody_2804;NULL;NULL;NULL;NULL;
2805;Inbody_2805;NULL;NULL;NULL;NULL;
2806;Inbody_2806;NULL;NULL;NULL;NULL;
2807;Inbody_2807;NULL;NULL;NULL;NULL;
2808;Inbody_2808;NULL;NULL;NULL;NULL;
2809;Inbody_2809;NULL;NULL;NULL;NULL;
2810;Inbody_2810;NULL;NULL;NULL;NULL;
2811;Inbody_2811;NULL;NULL;NULL;NULL;
2812;Inbody_2812;NULL;NULL;NULL;NULL;
2813;Inbody_2813;NULL;NULL;NULL;NULL;
2814;Inbody_2814;NULL;NULL;NULL;NULL;
2815;Inbody_2815;NULL;NULL;NULL;NULL;
2816;Inbody_2816;NULL;NULL;NULL;NULL;
2817;Inbody_2817;NULL;NULL;NULL;NULL;
2818;Inbody_2818;NULL;NULL;NULL;NULL;
2819;Inbody_2819;NULL;NULL;NULL;NULL;
2820;Inbody_2820;NULL;NULL;NULL;NULL;
2821;Inbody_2821;NULL;NULL;NULL;NULL;
2822;Inbody_2822;NULL;NULL;NULL;NULL;
2823;Inbody_2823;NULL;NULL;NULL;NULL;
2824;Inbody_2824;NULL;NULL;NULL;NULL;
2825;Inbody_2825;NULL;NULL;NULL;NULL;
2826;Inbody_2826;NULL;NULL;NULL;NULL;
2827;Inbody_2827;NULL;NULL;NULL;NULL;
2828;Inbody_2828;NULL;NULL;NULL;NULL;
2829;Inbody_2829;NULL;NULL;NULL;NULL;
2830;Inbody_2830;NULL;NULL;NULL;NULL;
2831;Inbody_2831;NULL;NULL;NULL;NULL;
2832;Inbody_2832;NULL;NULL;NULL;NULL;
2833;Inbody_2833;NULL;NULL;NULL;NULL;
2834;Inbody_2834;NULL;NULL;NULL;NULL;
2835;Inbody_2835;NULL;NULL;NULL;NULL;
2836;Inbody_2836;NULL;NULL;NULL;NULL;
2837;Inbody_2837;NULL;NULL;NULL;NULL;
2838;Inbody_2838;NULL;NULL;NULL;NULL;
2839;Inbody_2839;NULL;NULL;NULL;NULL;
2840;Inbody_2840;NULL;NULL;NULL;NULL;
2841;Inbody_2841;NULL;NULL;NULL;NULL;
2842;Inbody_2842;NULL;NULL;NULL;NULL;
2843;Inbody_2843;NULL;NULL;NULL;NULL;
2844;Inbody_2844;NULL;NULL;NULL;NULL;
2845;Inbody_2845;NULL;NULL;NULL;NULL;
2846;Inbody_2846;NULL;NULL;NULL;NULL;
2847;Inbody_2847;NULL;NULL;NULL;NULL;
2848;Inbody_2848;NULL;NULL;NULL;NULL;
2849;Inbody_2849;NULL;NULL;NULL;NULL;
2850;Inbody_2850;NULL;NULL;NULL;NULL;
2851;Inbody_2851;NULL;NULL;NULL;NULL;
2852;Inbody_2852;NULL;NULL;NULL;NULL;
2853;Inbody_2853;NULL;NULL;NULL;NULL;
2854;Inbody_2854;NULL;NULL;NULL;NULL;
2855;Inbody_2855;NULL;NULL;NULL;NULL;
2856;Inbody_2856;NULL;NULL;NULL;NULL;
2857;Inbody_2857;NULL;NULL;NULL;NULL;
2858;Inbody_2858;NULL;NULL;NULL;NULL;
2859;Inbody_2859;NULL;NULL;NULL;NULL;
2860;Inbody_2860;NULL;NULL;NULL;NULL;
2861;Inbody_2861;NULL;NULL;NULL;NULL;
2862;Inbody_2862;NULL;NULL;NULL;NULL;
2863;Inbody_2863;NULL;NULL;NULL;NULL;
2864;Inbody_2864;NULL;NULL;NULL;NULL;
2865;Inbody_2865;NULL;NULL;NULL;NULL;
2866;Inbody_2866;NULL;NULL;NULL;NULL;
2867;Inbody_2867;NULL;NULL;NULL;NULL;
2868;Inbody_2868;NULL;NULL;NULL;NULL;
2869;Inbody_2869;NULL;NULL;NULL;NULL;
2870;Inbody_2870;NULL;NULL;NULL;NULL;
2871;Inbody_2871;NULL;NULL;NULL;NULL;
2872;Inbody_2872;NULL;NULL;NULL;NULL;
2873;Inbody_2873;NULL;NULL;NULL;NULL;
2874;Inbody_2874;NULL;NULL;NULL;NULL;
2875;Inbody_2875;NULL;NULL;NULL;NULL;
2876;Inbody_2876;NULL;NULL;NULL;NULL;
2877;Inbody_2877;NULL;NULL;NULL;NULL;
2878;Inbody_2878;NULL;NULL;NULL;NULL;
2879;Inbody_2879;NULL;NULL;NULL;NULL;
2880;Inbody_2880;NULL;NULL;NULL;NULL;
2881;Inbody_2881;NULL;NULL;NULL;NULL;
2882;Inbody_2882;NULL;NULL;NULL;NULL;
2883;Inbody_2883;NULL;NULL;NULL;NULL;
2884;Inbody_2884;NULL;NULL;NULL;NULL;
2885;Inbody_2885;NULL;NULL;NULL;NULL;
2886;Inbody_2886;NULL;NULL;NULL;NULL;
2887;Inbody_2887;NULL;NULL;NULL;NULL;
2888;Inbody_2888;NULL;NULL;NULL;NULL;
2889;Inbody_2889;NULL;NULL;NULL;NULL;
2890;Inbody_2890;NULL;NULL;NULL;NULL;
2891;Inbody_2891;NULL;NULL;NULL;NULL;
2892;Inbody_2892;NULL;NULL;NULL;NULL;
2893;Inbody_2893;NULL;NULL;NULL;NULL;
2894;Inbody_2894;NULL;NULL;NULL;NULL;
2895;Inbody_2895;NULL;NULL;NULL;NULL;
2896;Inbody_2896;NULL;NULL;NULL;NULL;
2897;Inbody_2897;NULL;NULL;NULL;NULL;
2898;Inbody_2898;NULL;NULL;NULL;NULL;
2899;Inbody_2899;NULL;NULL;NULL;NULL;
2900;Inbody_2900;NULL;NULL;NULL;NULL;
2901;Inbody_2901;NULL;NULL;NULL;NULL;
2902;Inbody_2902;NULL;NULL;NULL;NULL;
2903;Inbody_2903;NULL;NULL;NULL;NULL;
2904;Inbody_2904;NULL;NULL;NULL;NULL;
2905;Inbody_2905;NULL;NULL;NULL;NULL;
2906;Inbody_2906;NULL;NULL;NULL;NULL;
2907;Inbody_2907;NULL;NULL;NULL;NULL;
2908;Inbody_2908;NULL;NULL;NULL;NULL;
2909;Inbody_2909;NULL;NULL;NULL;NULL;
2910;Inbody_2910;NULL;NULL;NULL;NULL;
2911;Inbody_2911;NULL;NULL;NULL;NULL;
2912;Inbody_2912;NULL;NULL;NULL;NULL;
2913;Inbody_2913;NULL;NULL;NULL;NULL;
2914;Inbody_2914;NULL;NULL;NULL;NULL;
2915;Inbody_2915;NULL;NULL;NULL;NULL;
